"post_title","post_name","ID","sku","product_url","images","tax:product_type","tax:product_cat","tax:product_tag","tax:product_shipping_class"
"Dead Sea Mineral Collagen Firming Face Cream SPF 20","dead-sea-mineral-collagen-firming-face-cream-spf-20","2168","14923","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-mineral-collagen-firming-face-cream-spf-20.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Грязи Dead Sea|Расширенный список > Для душа|Лечебная косметика|Расширенный список > Маски Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Сыворотки и маски|Расширенный список > Сыворотки и маски|Расширенный список > Уход за лицом|Уход за телом","",""
"Dead Sea Mineral Shower Gel by Natural Sea Beauty","dead-sea-mineral-shower-gel-by-natural-sea-beauty","2169","7340","","","simple","Расширенный список > Natural Sea Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Для душа|Расширенный список > Мыла Dead Sea|Парфюмерия и дезодоранты|Расширенный список","",""
"Dead Sea Minerals Anti-Crack Multi-Vitamin Foot Treatment, 250 ml","dead-sea-minerals-anti-crack-multi-vitamin-foot-treatment-250-ml","2170","14945","","","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Косметические наборы Dead Sea|Лечебная косметика|Расширенный список|Расширенный список > Уход за кожей ног|Уход за телом","",""
"Dead Sea Minerals Aromatic Moisturizing Body Butter 360 ml","dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml","2171","15014","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"Dead Sea Minerals Nourishing and Firming Night Cream","dead-sea-minerals-nourishing-and-firming-night-cream","2172","14946","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-nourishing-and-firming-night-cream.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Крема|Лечебная косметика|Расширенный список|Расширенный список > Уход за лицом|Уход за телом","",""
"Dead Sea Minerial Lift Eye Cream by Natural Sea Beauty","dead-sea-minerial-lift-eye-cream-by-natural-sea-beauty","2173","15800","","","simple","Расширенный список > Natural Sea Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за кожей вокруг глаз","",""
"Dead Sea Minerial Lift Night Cream by Natural Sea Beauty","dead-sea-minerial-lift-night-cream-by-natural-sea-beauty","2174","15802","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerial-lift-night-cream-natural-sea-beauty.jpg","simple","Расширенный список > Natural Sea Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за лицом","",""
"Dead Sea Moisturizing Night Cream for Men","dead-sea-moisturizing-night-cream-for-men","2175","15911","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-moisturizing-night-cream-men.gif","simple","Расширенный список > Брэнд Dead Sea|Крема|Расширенный список > Мужская косметическая линия Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за лицом","",""
"Dead Sea Mud Mask for Excellent Skin","dead-sea-mud-mask-for-excellent-skin","2176","15768","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-mud-mask-excellent-skin.gif","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Лечебная косметика|Расширенный список > Маски Dead Sea|Расширенный список|Сыворотки и маски|Расширенный список > Сыворотки и маски","",""
"Dead Sea Multi-Intensive Foot Cream by Sea of Spa","dead-sea-multi-intensive-foot-cream-by-sea-of-spa","2177","15331","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-multi-intensive-foot-cream-sea-spa.gif","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Косметические наборы Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Уход за кожей ног|Уход за телом","",""
"Dead Sea Питающий морковный крем (new)","dead-sea-%d0%bf%d0%b8%d1%82%d0%b0%d1%8e%d1%89%d0%b8%d0%b9-%d0%bc%d0%be%d1%80%d0%ba%d0%be%d0%b2%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-new","2178","15998","","","simple","Расширенный список > Health and Beauty Cosmetics|Крема|Лечебная косметика|Расширенный список|Расширенный список > Уход за лицом","",""
"Dead Sea Perfume Oil","dead-sea-perfume-oil","2179","16005","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-perfume-oil.gif","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Лечебная косметика|Расширенный список > Парфюмерия|Парфюмерия и дезодоранты|Расширенный список","",""
"Dead Sea Защитный мужской крем против морщин SPF-15 (new)","dead-sea-%d0%b7%d0%b0%d1%89%d0%b8%d1%82%d0%bd%d1%8b%d0%b9-%d0%bc%d1%83%d0%b6%d1%81%d0%ba%d0%be%d0%b9-%d0%ba%d1%80%d0%b5%d0%bc-%d0%bf%d1%80%d0%be%d1%82%d0%b8%d0%b2-%d0%bc%d0%be%d1%80%d1%89%d0%b8%d0%bd","2180","15890","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-protective-anti-wrinkle-cream-spf-15-men.gif","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Расширенный список > Грязи Dead Sea|Расширенный список > Для душа|Крема|Лечебная косметика|Расширенный список > Мужская косметическая линия Dead Sea|Расширенный список > Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список > Уход за лицом","",""
"Dead Sea Protective Sun Cream SPF15","dead-sea-protective-sun-cream-spf15","2181","15970","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-protective-sun-cream-spf15.gif","simple","Расширенный список > Брэнд Dead Sea|Расширенный список|Расширенный список > Солнцезащитные крема Dead Sea|Расширенный список > Спа - серия Sea of SPA|Уход за телом","",""
"Dead Sea Protective Sun Cream SPF30","dead-sea-protective-sun-cream-spf30","2182","15971","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-protective-sun-cream-spf30.gif","simple","Расширенный список > Брэнд Dead Sea|Расширенный список|Расширенный список > Солнцезащитные крема Dead Sea|Расширенный список > Спа - серия Sea of SPA|Уход за телом","",""
